ObsID,variable,absolute_error
sch01_tch02_04_27_18_period05,CogLevel,0.03317113059037825
sch01_tch02_04_27_18_period06,CogLevel,0.010556504596416202
sch01_tch02_04_30_18_period06,CogLevel,0.11943785925000605
sch01_tch02_05_02_18_period05,CogLevel,0.047442903426073824
sch01_tch02_05_02_18_period06,CogLevel,0.004442361231741146
sch01_tch02_05_03_18_period05,CogLevel,0.031164731073149064
sch01_tch02_05_03_18_period06,CogLevel,0.040200875468962095
sch01_tch03_02_28_18_period04,CogLevel,0.010016828034063896
sch01_tch03_03_01_18_period03,CogLevel,0.003748611872380486
sch01_tch03_03_12_18_period03,CogLevel,0.05743963898112403
sch01_tch03_03_12_18_period04,CogLevel,0.11544916924721686
sch01_tch03_03_15_18_period04,CogLevel,0.18580090857057371
sch01_tch04_03_07_18_period05,CogLevel,0.017880987217246354
sch01_tch04_03_08_18_period05,CogLevel,0.052755521666795646
sch01_tch04_04_27_18_period05,CogLevel,0.06291730472748078
sch01_tch04_04_30_18_period04,CogLevel,0.07757438956526855
sch01_tch04_04_30_18_period05,CogLevel,0.11921707116282977
sch01_tch04_05_01_18_period04,CogLevel,0.17838724195801847
sch01_tch04_05_02_18_period04,CogLevel,0.10128472935679904
sch01_tch05_04_10_18_period02,CogLevel,0.12156184229039824
sch01_tch05_04_10_18_period04,CogLevel,0.0608273083140279
sch01_tch05_04_11_18_period01,CogLevel,0.09808331517898043
sch01_tch05_04_11_18_period04,CogLevel,0.08810593306074092
sch01_tch05_04_12_18_period02,CogLevel,0.13624309404786789
sch01_tch05_04_12_18_period04,CogLevel,0.0845510151612645
sch01_tch05_04_17_18_period02,CogLevel,0.04525719492375635
sch01_tch05_04_17_18_period04,CogLevel,0.1091827791920528
sch02_tch01_03_07_18_period1516,CogLevel,0.39189189189189183
sch02_tch01_03_08_18_period1314,CogLevel,0.10106522391214265
sch02_tch01_03_08_18_period1516,CogLevel,0.15438050277929574
sch02_tch01_03_09_18_period1314,CogLevel,0.09221666192044932
sch02_tch01_03_09_18_period1516,CogLevel,0.06497966719119212
sch02_tch01_03_12_18_period1516,CogLevel,0.1908682346855231
sch02_tch01_03_14_18_period1314,CogLevel,0.07733596934546284
sch02_tch01_03_14_18_period1516,CogLevel,0.1987397224333863
sch02_tch01_03_16_18_period1314,CogLevel,0.12645645674609718
sch02_tch02_02_28_18_period05-06,CogLevel,0.08050005224265039
sch02_tch02_02_28_18_period13-14,CogLevel,0.10658374079415447
sch02_tch02_03_01_18_period05-06,CogLevel,0.1602904290526283
sch02_tch02_03_01_18_period13-14,CogLevel,0.19722236705281807
sch02_tch02_03_07_18_period05-06,CogLevel,0.07151919256996211
sch02_tch02_04_23_18_period13-14,CogLevel,0.1724895145407884
sch02_tch02_04_24_18_period5-6,CogLevel,0.11369627903769465
sch02_tch02_04_24_18_period7-8,CogLevel,0.1719496353162234
sch02_tch02_04_26_18_period13-14,CogLevel,0.0017619549985838368
sch02_tch03_04_10_18_period02,CogLevel,0.1579002922823176
sch02_tch03_04_10_18_period03,CogLevel,0.14641712518699973
sch02_tch03_04_11_18_period02,CogLevel,0.12942185102285275
sch02_tch03_04_11_18_period03,CogLevel,0.18026243273620945
sch02_tch03_04_12_18_period02,CogLevel,0.09404279580523654
sch02_tch03_04_12_18_period03,CogLevel,0.10605947707500707
sch02_tch03_04_18_18_period02,CogLevel,0.03909746449327847
sch02_tch03_04_18_18_period03,CogLevel,0.13108236750428842
sch02_tch04_04_09_18_period05,CogLevel,0.01585452405925127
sch02_tch04_04_09_18_period15,CogLevel,0.017421915884586192
sch02_tch04_04_11_18_period05,CogLevel,0.12116062910376435
sch02_tch04_04_11_18_period15,CogLevel,0.1214037769824454
sch02_tch04_04_16_18_period05,CogLevel,0.11026834755491262
sch02_tch04_04_16_18_period15,CogLevel,0.10301414722411943
sch02_tch04_04_19_18_period05,CogLevel,0.0663593188128183
sch02_tch04_04_19_18_period15,CogLevel,0.15198511734417516
sch02_tch05_04_26_18_period1,CogLevel,0.08373249645888622
sch02_tch05_04_26_18_period3,CogLevel,0.09574852721273278
sch02_tch05_04_27_18_period1,CogLevel,0.01062583257221611
sch02_tch05_04_27_18_period3,CogLevel,0.20901384583315777
sch02_tch05_04_30_18_period1,CogLevel,0.34584859472980795
sch02_tch05_04_30_18_period3,CogLevel,0.1742317017988489
sch02_tch05_05_01_18_period1,CogLevel,0.14502367264423496
sch02_tch05_05_01_18_period3,CogLevel,0.1927612744593414
sch02_tch06_05_03_18_period1-2,CogLevel,0.08538718933340272
sch02_tch06_05_03_18_period3-4,CogLevel,0.04976310395184834
sch02_tch06_05_04_18_period1-2,CogLevel,0.07828322145123277
sch02_tch06_05_07_18_period3-4,CogLevel,0.13829947917144755
sch02_tch06_05_10_18_period3-4,CogLevel,0.11495475106564415
sch02_tch06_05_14_18_period3-4,CogLevel,0.03747157217184112
sch02_tch06_05_16_18_period3-4,CogLevel,0.034718156509405684
sch02_tch06_05_17_18_period3-4,CogLevel,0.15617853753715955
sch02_tch07_05_04_18_period1-2,CogLevel,0.15628512301504707
sch02_tch07_05_04_18_period3-4,CogLevel,0.21394734794244766
sch02_tch07_05_10_18_period1-2,CogLevel,0.1387556934962348
sch02_tch07_05_10_18_period3-4,CogLevel,0.1722356972356549
sch02_tch07_05_11_18_period3-4,CogLevel,0.1148836451510416
sch02_tch07_05_14_18_period1-2,CogLevel,0.116918474977799
sch02_tch07_05_14_18_period3-4,CogLevel,0.15636260105850414
sch02_tch07_05_15_18_period1-2,CogLevel,0.09303049850496337
sch03_tch01_05_24_18_period01,CogLevel,0.10472893578586308
sch03_tch01_05_24_18_period02,CogLevel,0.04588076609939373
sch03_tch01_05_25_18_period01,CogLevel,0.11333529222571147
sch03_tch01_05_30_18_period02,CogLevel,0.12872637642767892
sch03_tch01_05_30_18_period06,CogLevel,0.12287963772279535
sch03_tch01_05_31_18_period04,CogLevel,0.0897836918044371
sch03_tch01_05_31_18_period06,CogLevel,0.17935382058284505
sch03_tch01_06_01_18_period01,CogLevel,0.1490654425056969
sch03_tch01_06_01_18_period02,CogLevel,0.010737550075557961
sch03_tch02_05_29_18_period04,CogLevel,0.16069630934881235
sch03_tch02_05_29_18_period06,CogLevel,0.03256093711473497
sch03_tch02_05_30_18_period04,CogLevel,0.0
sch03_tch02_05_30_18_period06,CogLevel,0.07779146678283384
sch03_tch02_05_31_18_period04,CogLevel,0.028077709257061604
sch03_tch02_05_31_18_period06,CogLevel,0.02749357366417374
sch03_tch02_06_07_18_period04,CogLevel,0.03934078838235339
sch03_tch03_05_24_18_period03,CogLevel,0.059626603150309626
sch03_tch03_05_24_18_period05,CogLevel,0.04512433457392274
sch03_tch03_05_31_18_period03,CogLevel,0.07372182030349644
sch03_tch03_05_31_18_period05,CogLevel,0.12062457687592422
sch03_tch03_06_06_18_period03,CogLevel,0.09563717212726662
sch03_tch03_06_06_18_period05,CogLevel,0.1311037832761626
sch03_tch04_05_30_18_period03,CogLevel,0.08885156569709822
sch03_tch04_05_31_18_period05,CogLevel,0.14994671874965998
sch03_tch04_05_31_18_period06,CogLevel,0.08398434284491987
sch03_tch04_06_04_18_period03,CogLevel,0.08439322894163205
sch03_tch04_06_04_18_period06,CogLevel,0.10986881999130786
sch03_tch04_06_05_18_period03,CogLevel,0.17621578868696397
sch03_tch04_06_05_18_period06,CogLevel,0.10693450471356901
sch03_tch04_06_06_18_period03,CogLevel,0.10312226782200469
sch03_tch04_06_06_18_period06,CogLevel,0.12057710349006795
sch01_tch01_03_19_18_period03,Uptake,0.09842268351245331
sch01_tch01_03_19_18_period05,Uptake,0.028644253484568484
sch01_tch01_04_05_18_period02,Uptake,0.019415051598275404
sch01_tch01_04_05_18_period03,Uptake,0.10540345058390144
sch01_tch01_04_05_18_period05,Uptake,0.04756433060047123
sch01_tch01_04_16_18_period02,Uptake,0.004011585451300509
sch01_tch01_04_23_18_period05,Uptake,0.01562722875722619
sch01_tch01_04_24_18_period03,Uptake,0.022925354573945057
sch01_tch01_04_24_18_period05,Uptake,0.02900566677620124
sch01_tch02_04_26_18_period05,Uptake,0.007805354877677509
sch01_tch02_04_26_18_period06,Uptake,0.02733084350566524
sch01_tch02_04_27_18_period05,Uptake,0.012277279935345865
sch01_tch02_04_27_18_period06,Uptake,0.022986648590851255
sch01_tch02_04_30_18_period06,Uptake,0.01485034155006603
sch01_tch02_05_02_18_period05,Uptake,0.015343370530261488
sch01_tch02_05_02_18_period06,Uptake,0.034286832276645814
sch01_tch02_05_03_18_period05,Uptake,0.014579319864856973
sch01_tch02_05_03_18_period06,Uptake,0.02241791694868179
sch01_tch03_02_28_18_period04,Uptake,0.006265687682583576
sch01_tch03_03_01_18_period03,Uptake,0.028425138553712332
sch01_tch03_03_12_18_period03,Uptake,0.006489316035418566
sch01_tch03_03_12_18_period04,Uptake,0.007836902855880104
sch01_tch03_03_15_18_period04,Uptake,0.04857595946555726
sch01_tch04_03_07_18_period05,Uptake,0.03363709292814557
sch01_tch04_03_08_18_period05,Uptake,0.058234505760083266
sch01_tch04_04_27_18_period05,Uptake,0.03531960873694449
sch01_tch04_04_30_18_period04,Uptake,0.002957796244437226
sch01_tch04_04_30_18_period05,Uptake,0.00845352233636294
sch01_tch04_05_01_18_period04,Uptake,0.034738150220899565
sch01_tch04_05_02_18_period04,Uptake,0.0450072577598866
sch01_tch05_04_10_18_period02,Uptake,0.04533262752497458
sch01_tch05_04_10_18_period04,Uptake,0.09941667091784133
sch01_tch05_04_11_18_period01,Uptake,0.011326788818781752
sch01_tch05_04_11_18_period04,Uptake,0.014760496471410128
sch01_tch05_04_12_18_period02,Uptake,0.014908071811449888
sch01_tch05_04_12_18_period04,Uptake,0.01879669530346754
sch01_tch05_04_17_18_period02,Uptake,0.02157921737444637
sch01_tch05_04_17_18_period04,Uptake,0.014648678003144119
sch02_tch01_03_07_18_period1516,Uptake,0.036496341094683714
sch02_tch01_03_08_18_period1314,Uptake,0.01170780617014848
sch02_tch01_03_08_18_period1516,Uptake,0.03692750459126254
sch02_tch01_03_09_18_period1314,Uptake,0.011376260124953953
sch02_tch01_03_09_18_period1516,Uptake,0.020904037542965298
sch02_tch01_03_12_18_period1516,Uptake,0.007837437313775335
sch02_tch01_03_14_18_period1314,Uptake,0.003877358688822198
sch02_tch01_03_14_18_period1516,Uptake,0.0614375359429353
sch02_tch01_03_16_18_period1314,Uptake,0.004863288386139708
sch02_tch02_02_28_18_period05-06,Uptake,0.017015681600712478
sch02_tch02_02_28_18_period13-14,Uptake,0.0030080619431869238
sch02_tch02_03_01_18_period05-06,Uptake,0.005608887743699772
sch02_tch02_03_01_18_period13-14,Uptake,0.013356006425349577
sch02_tch02_03_07_18_period05-06,Uptake,0.026842884098796878
sch02_tch02_04_23_18_period13-14,Uptake,0.04853381825970323
sch02_tch02_04_24_18_period5-6,Uptake,0.011424205952399593
sch02_tch02_04_24_18_period7-8,Uptake,0.009876021918799074
sch02_tch02_04_26_18_period13-14,Uptake,0.004666888672691917
sch02_tch03_04_10_18_period02,Uptake,0.00391499002844549
sch02_tch03_04_10_18_period03,Uptake,0.008492962084613961
sch02_tch03_04_11_18_period02,Uptake,0.12938213566145418
sch02_tch03_04_11_18_period03,Uptake,0.0037216361125867597
sch02_tch03_04_12_18_period02,Uptake,0.027630126383354058
sch02_tch03_04_12_18_period03,Uptake,0.03297129687366382
sch02_tch03_04_18_18_period02,Uptake,0.012598941288708271
sch02_tch03_04_18_18_period03,Uptake,0.030677356324519844
sch02_tch04_04_09_18_period05,Uptake,0.006845673165432462
sch02_tch04_04_09_18_period15,Uptake,0.011995313403137595
sch02_tch04_04_11_18_period05,Uptake,0.010151661948293504
sch02_tch04_04_11_18_period15,Uptake,0.01878519763663896
sch02_tch04_04_16_18_period05,Uptake,0.007737884577572864
sch02_tch04_04_16_18_period15,Uptake,0.011210786293769185
sch02_tch04_04_19_18_period05,Uptake,0.03620229101100668
sch02_tch04_04_19_18_period15,Uptake,0.02276354211573164
sch02_tch05_04_26_18_period1,Uptake,0.09684444480237443
sch02_tch05_04_26_18_period3,Uptake,0.07849453139100865
sch02_tch05_04_27_18_period1,Uptake,0.07420182349828147
sch02_tch05_04_27_18_period3,Uptake,0.015018780776205581
sch02_tch05_04_30_18_period1,Uptake,0.15481927710843374
sch02_tch05_04_30_18_period3,Uptake,0.006653781024734004
sch02_tch05_05_01_18_period1,Uptake,0.018393024470230362
sch02_tch05_05_01_18_period3,Uptake,0.11804436751310815
sch02_tch06_05_03_18_period1-2,Uptake,0.017905360406589695
sch02_tch06_05_03_18_period3-4,Uptake,0.048928405994522174
sch02_tch06_05_04_18_period1-2,Uptake,0.01600137196700069
sch02_tch06_05_07_18_period3-4,Uptake,0.014935067915513082
sch02_tch06_05_10_18_period3-4,Uptake,0.015981135405610986
sch02_tch06_05_14_18_period3-4,Uptake,0.02905931808165472
sch02_tch06_05_16_18_period3-4,Uptake,0.18301631362898785
sch02_tch06_05_17_18_period3-4,Uptake,0.015163878593992831
sch02_tch07_05_04_18_period1-2,Uptake,0.024249058787020158
sch02_tch07_05_04_18_period3-4,Uptake,0.02420356948663415
sch02_tch07_05_10_18_period1-2,Uptake,0.023320075152108044
sch02_tch07_05_10_18_period3-4,Uptake,0.001654611179450564
sch02_tch07_05_11_18_period3-4,Uptake,0.012288778370553909
sch02_tch07_05_14_18_period1-2,Uptake,0.003971253829036759
sch02_tch07_05_14_18_period3-4,Uptake,0.006588221302900451
sch02_tch07_05_15_18_period1-2,Uptake,0.007532660313030536
sch03_tch01_05_24_18_period01,Uptake,0.013677983268480166
sch03_tch01_05_24_18_period02,Uptake,0.015
sch03_tch01_05_25_18_period01,Uptake,0.013484690688198379
sch03_tch01_05_30_18_period02,Uptake,0.0028496309668259974
sch03_tch01_05_30_18_period06,Uptake,0.013919299986902597
sch03_tch01_05_31_18_period04,Uptake,0.020670020595197246
sch03_tch01_05_31_18_period06,Uptake,0.0005936575554354208
sch03_tch01_06_01_18_period01,Uptake,0.02041583547371015
sch03_tch01_06_01_18_period02,Uptake,0.016588397176250432
sch03_tch02_05_29_18_period04,Uptake,0.02612602569077752
sch03_tch02_05_29_18_period06,Uptake,0.030200431919416057
sch03_tch02_05_30_18_period04,Uptake,0.009217010917419973
sch03_tch02_05_30_18_period06,Uptake,0.025598981777694974
sch03_tch02_05_31_18_period04,Uptake,0.03533690595525118
sch03_tch02_05_31_18_period06,Uptake,0.01981278420555876
sch03_tch02_06_07_18_period04,Uptake,0.002701813426199577
sch03_tch03_05_24_18_period03,Uptake,0.0026401477450724645
sch03_tch03_05_24_18_period05,Uptake,0.011057975485399996
sch03_tch03_05_31_18_period03,Uptake,0.017077888492110643
sch03_tch03_05_31_18_period05,Uptake,0.002158015873080687
sch03_tch03_06_06_18_period03,Uptake,0.006252099486716996
sch03_tch03_06_06_18_period05,Uptake,0.01630705491952746
sch03_tch04_05_30_18_period03,Uptake,0.0008343366448402174
sch03_tch04_05_31_18_period05,Uptake,0.010721272938817151
sch03_tch04_05_31_18_period06,Uptake,0.0005805651377265852
sch03_tch04_06_04_18_period03,Uptake,0.005783585224272738
sch03_tch04_06_04_18_period06,Uptake,0.009326195222684762
sch03_tch04_06_05_18_period03,Uptake,0.0070737475731322205
sch03_tch04_06_05_18_period06,Uptake,0.017437298942225513
sch03_tch04_06_06_18_period03,Uptake,0.0023256411768159124
sch03_tch04_06_06_18_period06,Uptake,0.024781657418678955
sch01_tch01_03_19_18_period03,IsGoalSpecified,0.03531737873698243
sch01_tch01_03_19_18_period05,IsGoalSpecified,0.009455582494089038
sch01_tch01_04_05_18_period02,IsGoalSpecified,0.15727740677292024
sch01_tch01_04_05_18_period03,IsGoalSpecified,0.13772548838825469
sch01_tch01_04_05_18_period05,IsGoalSpecified,0.07258936174710659
sch01_tch01_04_16_18_period02,IsGoalSpecified,0.0769618342475843
sch01_tch01_04_23_18_period05,IsGoalSpecified,0.08468461353389162
sch01_tch01_04_24_18_period03,IsGoalSpecified,0.040192590046291055
sch01_tch01_04_24_18_period05,IsGoalSpecified,0.04074284167046485
sch01_tch02_04_26_18_period05,IsGoalSpecified,0.034898797904676565
sch01_tch02_04_26_18_period06,IsGoalSpecified,0.0489557760696554
sch01_tch02_04_27_18_period05,IsGoalSpecified,0.0916451326815774
sch01_tch02_04_27_18_period06,IsGoalSpecified,0.025592749544481055
sch01_tch02_04_30_18_period06,IsGoalSpecified,0.1096626822446779
sch01_tch02_05_02_18_period05,IsGoalSpecified,0.14250110186676318
sch01_tch02_05_02_18_period06,IsGoalSpecified,0.030195225208765414
sch01_tch02_05_03_18_period05,IsGoalSpecified,0.1068558471408493
sch01_tch02_05_03_18_period06,IsGoalSpecified,0.04744909070423482
sch01_tch03_02_28_18_period04,IsGoalSpecified,0.08516176273308183
sch01_tch03_03_01_18_period03,IsGoalSpecified,0.0007820628462552395
sch01_tch03_03_12_18_period03,IsGoalSpecified,0.006245587259368163
sch01_tch03_03_12_18_period04,IsGoalSpecified,0.015107923677942725
sch01_tch03_03_15_18_period04,IsGoalSpecified,0.09744318025535842
sch01_tch04_03_07_18_period05,IsGoalSpecified,0.04480736121354291
sch01_tch04_03_08_18_period05,IsGoalSpecified,0.00155109498760677
sch01_tch04_04_27_18_period05,IsGoalSpecified,0.12339818437027335
sch01_tch04_04_30_18_period04,IsGoalSpecified,0.07490454034870195
sch01_tch04_04_30_18_period05,IsGoalSpecified,0.10313133391830304
sch01_tch04_05_01_18_period04,IsGoalSpecified,0.044471325819436115
sch01_tch04_05_02_18_period04,IsGoalSpecified,0.01481625101589018
sch01_tch05_04_10_18_period02,IsGoalSpecified,0.005003943369731874
sch01_tch05_04_10_18_period04,IsGoalSpecified,0.00749391638139596
sch01_tch05_04_11_18_period01,IsGoalSpecified,0.015446520604975214
sch01_tch05_04_11_18_period04,IsGoalSpecified,0.011061761156258301
sch01_tch05_04_12_18_period02,IsGoalSpecified,0.07103545055809021
sch01_tch05_04_12_18_period04,IsGoalSpecified,0.0498090560981827
sch01_tch05_04_17_18_period02,IsGoalSpecified,0.0022297030105356917
sch01_tch05_04_17_18_period04,IsGoalSpecified,0.031050938858924453
sch02_tch01_03_07_18_period1516,IsGoalSpecified,0.011098160897830722
sch02_tch01_03_08_18_period1314,IsGoalSpecified,0.15869842691162916
sch02_tch01_03_08_18_period1516,IsGoalSpecified,0.06167404994319394
sch02_tch01_03_09_18_period1314,IsGoalSpecified,0.13971354558603186
sch02_tch01_03_09_18_period1516,IsGoalSpecified,0.04076399363315344
sch02_tch01_03_12_18_period1516,IsGoalSpecified,0.006620886741357204
sch02_tch01_03_14_18_period1314,IsGoalSpecified,0.027999837835982255
sch02_tch01_03_14_18_period1516,IsGoalSpecified,0.036023572681125104
sch02_tch01_03_16_18_period1314,IsGoalSpecified,0.047146281928046097
sch02_tch02_02_28_18_period05-06,IsGoalSpecified,0.04414265162480098
sch02_tch02_02_28_18_period13-14,IsGoalSpecified,0.014060758181407562
sch02_tch02_03_01_18_period05-06,IsGoalSpecified,0.03265645966239649
sch02_tch02_03_01_18_period13-14,IsGoalSpecified,0.05103225825992466
sch02_tch02_03_07_18_period05-06,IsGoalSpecified,0.03211954062764984
sch02_tch02_04_23_18_period13-14,IsGoalSpecified,0.06580676604880556
sch02_tch02_04_24_18_period5-6,IsGoalSpecified,0.035692667064269046
sch02_tch02_04_24_18_period7-8,IsGoalSpecified,0.08819069814607805
sch02_tch02_04_26_18_period13-14,IsGoalSpecified,0.02036036162777751
sch02_tch03_04_10_18_period02,IsGoalSpecified,0.019577294248112453
sch02_tch03_04_10_18_period03,IsGoalSpecified,0.056700678784640524
sch02_tch03_04_11_18_period02,IsGoalSpecified,0.024413122679116703
sch02_tch03_04_11_18_period03,IsGoalSpecified,0.05489063554490191
sch02_tch03_04_12_18_period02,IsGoalSpecified,0.06267110003310948
sch02_tch03_04_12_18_period03,IsGoalSpecified,0.08426337234977238
sch02_tch03_04_18_18_period02,IsGoalSpecified,0.03916945490361238
sch02_tch03_04_18_18_period03,IsGoalSpecified,0.010477910930158707
sch02_tch04_04_09_18_period05,IsGoalSpecified,0.09494832472401002
sch02_tch04_04_09_18_period15,IsGoalSpecified,0.00999447217814127
sch02_tch04_04_11_18_period05,IsGoalSpecified,0.11866764789588027
sch02_tch04_04_11_18_period15,IsGoalSpecified,0.25871766029246357
sch02_tch04_04_16_18_period05,IsGoalSpecified,0.0669531886481925
sch02_tch04_04_16_18_period15,IsGoalSpecified,0.03385203632579714
sch02_tch04_04_19_18_period05,IsGoalSpecified,0.03632137331106637
sch02_tch04_04_19_18_period15,IsGoalSpecified,0.09848962116793465
sch02_tch05_04_26_18_period1,IsGoalSpecified,0.10345232824709892
sch02_tch05_04_26_18_period3,IsGoalSpecified,0.044538467121535544
sch02_tch05_04_27_18_period1,IsGoalSpecified,0.04359995375516457
sch02_tch05_04_27_18_period3,IsGoalSpecified,0.00902119237909002
sch02_tch05_04_30_18_period1,IsGoalSpecified,0.10999284280789708
sch02_tch05_04_30_18_period3,IsGoalSpecified,0.1038240825179786
sch02_tch05_05_01_18_period1,IsGoalSpecified,0.06976744186046513
sch02_tch05_05_01_18_period3,IsGoalSpecified,0.11292450599328194
sch02_tch06_05_03_18_period1-2,IsGoalSpecified,0.06914428646589568
sch02_tch06_05_03_18_period3-4,IsGoalSpecified,0.017456810838192338
sch02_tch06_05_04_18_period1-2,IsGoalSpecified,0.10482727935644837
sch02_tch06_05_07_18_period3-4,IsGoalSpecified,0.18302916651671042
sch02_tch06_05_10_18_period3-4,IsGoalSpecified,0.1344917509025097
sch02_tch06_05_14_18_period3-4,IsGoalSpecified,0.0005231555594153621
sch02_tch06_05_16_18_period3-4,IsGoalSpecified,0.0762051408752313
sch02_tch06_05_17_18_period3-4,IsGoalSpecified,0.05017748481370676
sch02_tch07_05_04_18_period1-2,IsGoalSpecified,0.12113349924925357
sch02_tch07_05_04_18_period3-4,IsGoalSpecified,0.003861289346287461
sch02_tch07_05_10_18_period1-2,IsGoalSpecified,0.03946066096866768
sch02_tch07_05_10_18_period3-4,IsGoalSpecified,0.040300839191628135
sch02_tch07_05_11_18_period3-4,IsGoalSpecified,0.04316091135051292
sch02_tch07_05_14_18_period1-2,IsGoalSpecified,0.08109612881860595
sch02_tch07_05_14_18_period3-4,IsGoalSpecified,0.0021111275176806527
sch02_tch07_05_15_18_period1-2,IsGoalSpecified,0.1016138919056856
sch03_tch01_05_24_18_period01,IsGoalSpecified,0.06958310289772238
sch03_tch01_05_24_18_period02,IsGoalSpecified,0.07495536324292379
sch03_tch01_05_25_18_period01,IsGoalSpecified,0.07508222225313257
sch03_tch01_05_30_18_period02,IsGoalSpecified,0.07854009782829076
sch03_tch01_05_30_18_period06,IsGoalSpecified,0.005426249461182309
sch03_tch01_05_31_18_period04,IsGoalSpecified,0.07106168017956672
sch03_tch01_05_31_18_period06,IsGoalSpecified,0.04924773761593945
sch03_tch01_06_01_18_period01,IsGoalSpecified,0.09439885160772063
sch03_tch01_06_01_18_period02,IsGoalSpecified,0.11326695162390604
sch03_tch02_05_29_18_period04,IsGoalSpecified,0.11566777858943705
sch03_tch02_05_29_18_period06,IsGoalSpecified,0.09981506416148385
sch03_tch02_05_30_18_period04,IsGoalSpecified,0.07204219088169592
sch03_tch02_05_30_18_period06,IsGoalSpecified,0.06962407463166266
sch03_tch02_05_31_18_period04,IsGoalSpecified,0.02048663076103463
sch03_tch02_05_31_18_period06,IsGoalSpecified,0.07520333596080159
sch03_tch02_06_07_18_period04,IsGoalSpecified,0.037073934479787296
sch03_tch03_05_24_18_period03,IsGoalSpecified,0.12899145557433214
sch03_tch03_05_24_18_period05,IsGoalSpecified,0.10014710967863238
sch03_tch03_05_31_18_period03,IsGoalSpecified,0.06394850937732693
sch03_tch03_05_31_18_period05,IsGoalSpecified,0.11155330368872082
sch03_tch03_06_06_18_period03,IsGoalSpecified,0.05545393809310836
sch03_tch03_06_06_18_period05,IsGoalSpecified,0.09522468324707142
sch03_tch04_05_30_18_period03,IsGoalSpecified,0.06782667184598075
sch03_tch04_05_31_18_period05,IsGoalSpecified,0.054686059800085576
sch03_tch04_05_31_18_period06,IsGoalSpecified,0.06864282108464506
sch03_tch04_06_04_18_period03,IsGoalSpecified,0.11736317526616462
sch03_tch04_06_04_18_period06,IsGoalSpecified,0.050569927379903935
sch03_tch04_06_05_18_period03,IsGoalSpecified,0.06387307361774412
sch03_tch04_06_05_18_period06,IsGoalSpecified,0.026770505968880864
sch03_tch04_06_06_18_period03,IsGoalSpecified,0.07245988307700542
sch03_tch04_06_06_18_period06,IsGoalSpecified,0.06789661399451707
